번호,상호,도로명주소,지번주소,좌표
7408,로또복권로손김천역점,경북 김천시 영남대로 1294,경북 김천시 다수동 156-2번지,"128.0779161,36.1262519"
7409,대동도기상사,경북 영천시 금완로 30,경북 영천시 금노동 499-3번지,"128.9318998,35.9603194"
7410,행운로또청송점,경북 청송군 청송읍 중앙로 247,경북 청송군 청송읍 월막리 239-10번지,"129.0560558,36.4338068"
7411,로또복권,대구 군위군 중앙길 32,대구 군위군 군위읍 서부리 124-6,"128.5675621,36.2313081"
7412,미래복권방,경북 영천시 시장2길 7 ,경북 영천시 완산동 987-41,"128.9371165,35.9637310"
7413,행복충전소,경북 예천군 행복로 229 경북도청신도시우방아이유쉘센트럴,경북 예천군 호명면 산합리 1398,"128.4894466,36.5783659"
7414,행복나눔 복권 ,경북 포항시 남구 문예로 68,경북 포항시 남구 대도동 152-26,"129.3641642,36.0134336"
7415,왕대박 나눔로또645,경북 경주시 금성로 334,경북 경주시 서부동 253-13번지,"129.2071418,35.8472746"
7416,지에스(GS)25 경주황남점,경북 경주시 첨성로81번길 17,경북 경주시 황남동 314-10,"129.2109897,35.8347304"
7417,다둥이나눔로또,경북 고령군 성산로 1012-1 ,경북 고령군 성산면 득성리 171-13,"128.3724018,35.7515431"
7418,복권명당,경북 구미시 상사동로 163-8 ,경북 구미시 사곡동 663-6,"128.3582603,36.0992445"
7419,씨유형곡대림점(행운복권),경북 구미시 형곡서로 76-9 대림베스트빌,경북 구미시 형곡동 168-9,"128.3358090,36.1089924"
7420,그린마트,경북 구미시 야은로 431,경북 구미시 도량동 561-19,"128.3301083,36.1366229"
7421,행운로또,경북 구미시 들성로 106,경북 구미시 고아읍 원호리 221-4,"128.3336526,36.1553547"
7422,로또복권4공단점,경북 구미시 첨단기업1로 18 ,경북 구미시 산동면 봉산리 380-2,"128.4393926,36.1404917"
7423,동부대박복권방,경북 문경시 신흥로 234,경북 문경시 흥덕동 789-9번지,"128.2063692,36.6009907"
7424,생활용품abm복권방,경북 안동시 경북대로 476 ,경북 안동시 송현동 298-5,"128.6976937,36.5710021"
7425,세븐일레븐영주가흥로또점,경북 영주시 대학로 144,경북 영주시 가흥동 1976-2번지,"128.6096431,36.8096317"
7426,이마트24뉴영주동산점,경북 영주시 향교길 108-37,경북 영주시 하망동 87,"128.6333251,36.8321745"
7427,영천복권(완산시장),경북 영천시 강남길 43 ,경북 영천시 완산동 1000-85,"128.9376000,35.9658669"
7428,로또풍각점,경북 청도군 헐티로 200 ,경북 청도군 풍각면 송서리 577-17,"128.6193923,35.6417750"
7429,SVP로또판매점,경북 칠곡군 동중리1길 18 ,경북 칠곡군 석적읍 중리 207-1,"128.4134224,36.0763025"
7430,구옥로또,경북 포항시 남구 동해안로 5826,경북 포항시 남구 일월동 190-71,"129.4254721,35.9915533"
7431,로또명당 오천점,경북 포항시 남구 정몽주로 555-1 ,경북 포항시 남구 오천읍 세계리 839-3,"129.4157349,35.9678148"
7432,복권명당,경북 포항시 남구 오천읍 원동로 115,경북 포항시 남구 오천읍 원리 1075번지,"129.4020877,35.9735049"
7433,부경복권방,경북 포항시 북구 상대로 28,경북 포항시 북구 죽도동 701-24번지,"129.3505283,36.0175816"
7434,이마트24포항신덕로점,경북 포항시 북구 신덕로 215 ,경북 포항시 북구 양덕동 1187,"129.3924270,36.0862738"
7435,우주로또판매점,경북 포항시 북구 장량중앙로 50,경북 포항시 북구 양덕동 468-2,"129.3871947,36.0900043"
7436,씨유(CU)포항원리원농점,경북 포항시 남구 원동로 75 ,경북 포항시 남구 오천읍 원리 893-12,"129.4023537,35.9697236"
7437,소백산명당로또,경북 영주시 소백로  1751,경북 영주시 봉현면 오현리 156-3,"128.5265026,36.8575940"
7438,복권당,경북 영천시 강변로 60 ,경북 영천시 금노동 544-31,"128.9293230,35.9611445"
7439,창신로또,경북 영천시 언하공단로 83,경북 영천시 망정동 410-8,"128.9545730,35.9859037"
7440,아트박스,경북 상주시 화령로 36 ,경북 상주시 화서면 신봉리 134-4,"127.9505282,36.4449814"
7441,대박복권방,경북 의성군 중앙길 52 ,경북 의성군 의성읍 도동리 898-5,"128.6971740,36.3489888"
7442,복권명당,경북 봉화군 내성로  87,경북 봉화군 봉화읍 내성리 227-1,"128.7403957,36.8901426"
7443,울진로또방,경북 울진군 후포로 34 항구포토랜드,경북 울진군 후포면 삼율리 117-5,"129.4452405,36.6791650"
7444,CU새마실점,경북 울진군 울진중앙로 175-1,경북 울진군 울진읍 고성리 26-34,"129.4015389,36.9972950"
7445,행운복권방,경북 포항시 남구 원동로 28 ,경북 포항시 남구 오천읍 원리 980-2,"129.4032144,35.9654643"
7446,씨유안동용상현대점,경북 안동시 길주길 103,경북 안동시 용상동 600,"128.7623867,36.5543854"
7447,복권방,경북 문경시 모전로 89 ,경북 문경시 모전동 279-6,"128.1898270,36.5890724"
7448,레인보우,경북 경산시 성동로 16 ,경북 경산시 정평동 184-5,"128.7255754,35.8361582"
7449,나누리로또,경북 경산시 성암로15길 4 ,경북 경산시 옥산동 860-5,"128.7242785,35.8243242"
7450,안계 나눔로또,경북 의성군 안계시장길 43 ,경북 의성군 안계면 용기리 842-56,"128.4369672,36.3851930"
7451,999현우로또점 ,경북 영덕군 318만세길 182 ,경북 영덕군 영해면 괴시리 143-5,"129.4082882,36.5420567"
7452,로또월드,경북 성주군 성주순환로 113 ,경북 성주군 성주읍 예산리 604-2,"128.2814637,35.9262696"
7453,로또CU북삼오태점,경북 칠곡군 금오대로2길 60,경북 칠곡군 북삼읍 인평리 1038-2,"128.3516744,36.0679082"
7454,씨스페이스(석적 남율리점),경북 칠곡군 남율로9길 24 ,경북 칠곡군 석적읍 남율리 1075,"128.4017847,36.0674573"
7455,로또복권행복점,경북 칠곡군 유학로 42-1 ,경북 칠곡군 석적읍 중리 203-3,"128.4140236,36.0775790"
7456,복권방,경북 경산시 백자로 117 ,경북 경산시 사동 584-4,"128.7577297,35.8157039"
7457,행복로또,경북 경주시 금성로 361 일진아파트,경북 경주시 성건동 172-5,"129.2067190,35.8498270"
7458,대박복권방,경북 구미시 인동36길 34 ,경북 구미시 진평동 98-6,"128.4312478,36.0918074"
7459,도깨비로또명당,경북 구미시 옥계북로 62 ,경북 구미시 옥계동 733-6,"128.4243302,36.1379818"
7460,구미복권명당,경북 구미시 형곡로 21 ,경북 구미시 형곡동 109-3,"128.3367569,36.1161427"
7461,원호대박복권,경북 구미시 문장로25길 7 ,경북 구미시 고아읍 원호리 434-3,"128.3292431,36.1514754"
7462,로또카페,경북 김천시 혁신4로 1 ,경북 김천시 율곡동 362,"128.1817291,36.1214012"
7463,씨유김천어모 남산점,경북 김천시 산업단지4로 91,경북 김천시 어모면 남산리 2008-24,"128.1317563,36.1633920"
7464,이마트24R 점촌터미널점,경북 문경시 당교3길 2,경북 문경시 모전동 861-2,"128.1916843,36.5859139"
7465,다도복권판매소,경북 안동시 전거리1길 32 ,경북 안동시 용상동 1610-8,"128.7465478,36.5605361"
7466,로또판매점,경북 안동시 풍산중앙길 118 ,경북 안동시 풍산읍 안교리 82-11,"128.5734425,36.5790439"
7467,칠곡명당,경북 칠곡군 금오대로1길 8 ,경북 칠곡군 북삼읍 인평리 1076-6,"128.3467650,36.0702991"
7468,도로시 로또,경북 포항시 북구 양학천로 69 ,경북 포항시 북구 죽도동 334-51,"129.3590053,36.0210699"
7469,시안복권  ,경북 포항시 북구 초곡지구로58번길 38-23 ,경북 포항시 북구 흥해읍 초곡리 1761,"129.3360563,36.0987810"
7470,제일로또,경북 경산시 대학로 354 ,경북 경산시 압량읍 부적리 513-6,"128.7596203,35.8403112"
7471,창신할인마트,경북 경산시 경산로 136-3 ,경북 경산시 사정동 16-13,"128.7290179,35.8209067"
7472,오늘도1등,경북 경산시 봉황길 22 ,경북 경산시 진량읍 봉회리 52-4,"128.8202940,35.8843301"
7473,이마트24시 R신대부적점,경북 경산시 대학로 386 ,경북 경산시 압량읍 신대리 435,"128.7623716,35.8419296"
7474,황금로또,경북 경주시 안강중앙로 164 ,경북 경주시 안강읍 산대리 1780-9,"129.2180954,35.9930139"
7475,수영낚시,경북 경주시 동해안로 340 ,경북 경주시 양남면 하서리 480-1,"129.4619954,35.6777497"
7476,행운복권방,경북 경주시 북성로29번길  11-1,경북 경주시 성건동 488-7,"129.2047959,35.8486123"
7477,옥좌로또점,경북 경주시 내외로 10,경북 경주시 외동읍 연안리 877,"129.3206707,35.7270475"
7478,복권명당,경북 경주시 구어2산단로  149,경북 경주시 외동읍 구어리 1411-36,"129.3021305,35.6979624"
7479,칠복복권방,경북 경주시 입실로 68 ,경북 경주시 외동읍 입실리 1011-19,"129.3246146,35.7143998"
7480,씨유경주초당길점 ,경북 경주시 초당길43번길 1 ,경북 경주시 동천동 950-6,"129.2330550,35.8449021"
7481,씨유 충효그린점,경북 경주시 충효녹지길 52 ,경북 경주시 충효동 2987-5,"129.1853548,35.8422138"
7482,왕릉복권,경북 고령군 왕릉로 102,경북 고령군 대가야읍 쾌빈리 550-8,"128.2671308,35.7286604"
7483,여우별복권,경북 구미시 비산로3길 33-15,경북 구미시 비산동 447,"128.3755444,36.1223051"
7484,원 복권,경북 구미시 봉곡로 153,경북 구미시 봉곡동 235-1,"128.3103851,36.1524869"
7485,로또365,경북 구미시 산업로 310 구미농협파머스마켓,경북 구미시 원평동 1076,"128.3537448,36.1222227"
7486,로또1등판매점,경북 구미시 당산로  4,경북 구미시 고아읍 문성리 0,"128.3474910,36.1592944"
7487,또또복권판매점,경북 구미시 신당1로1길  17-10,경북 구미시 산동면 신당리 1445,"128.4327165,36.1557318"
7488,부엉이로또명당,경북 구미시 인동36길 15 구평메디칼센터,경북 구미시 구평동 450-1,"128.4324968,36.0931718"
7489,국제로또,경북 구미시 산업로 100 ,경북 구미시 원평동 180-4,"128.3339825,36.1325664"
7490,로또복권판매점 복권명당박정희로점,경북 구미시 박정희로 98-6 ,경북 구미시 상모동 276,"128.3509763,36.0877166"
7491,구미터미널복권판매점,경북 구미시 송원동로 69,경북 구미시 원평동 1072-6,"128.3507002,36.1228968"
7492,로또복권,경북 구미시 인동16길 19 ,경북 구미시 진평동 17-9,"128.4241063,36.0980228"
7493,크린토피아 동구미 하나로점,경북 구미시 해마루공원로 345,경북 구미시 산동읍 신당리 1713,"128.4341073,36.1643104"
7494,로또카페,경북 구미시 인동23길 15 ,경북 구미시 인의동 680-6,"128.4302118,36.0979386"
7495,행복슈퍼,경북 구미시 금오대로10길 5-13 ,경북 구미시 오태동 742-6,"128.3496188,36.0711623"
7496,유코아통신,대구 군위군 경북대로 2185,대구 군위군 효령면 고곡리 438,"128.5712992,36.1189819"
7497,이마트24 신의선물,경북 문경시 당교로  175,경북 문경시 모전동 885-15,"128.1824023,36.5847309"
7498,행복드림복권,경북 상주시 함령길  113,경북 상주시 함창읍 구향리 100-9,"128.1816916,36.5709140"
7499,행운복권방,경북 상주시 남성3길 42 ,경북 상주시 남성동 158-2,"128.1620739,36.4115420"
7500,세븐일레븐 성주대교점,경북 성주군 소학2길 34,경북 성주군 선남면 소학리 371-1,"128.3807949,35.8829762"
7501,패밀리로또,경북 안동시 제비원로 112 ,경북 안동시 옥야동 340-3,"128.7209890,36.5622016"
7502,노다지복권방,경북 안동시 퇴계로 89-1,경북 안동시 목성동 66-2,"128.7280452,36.5665204"
7503,복권명당 서부점,경북 안동시 대안로 35,경북 안동시 태화동 58-26,"128.7165991,36.5654412"
7504,황재복권방,경북 안동시 퇴계로 233-22 계림플러스,경북 안동시 안막동 69-11,"128.7324585,36.5783612"
7505,강남로또판매점,경북 안동시 강남1길  98-12,경북 안동시 정하동 297-13,"128.7320729,36.5489558"
7506,로또명당 옥동점,경북 안동시 복주1길  42,경북 안동시 옥동 786-1,"128.6999147,36.5617186"
7507,로또판매점,경북 영주시 대학로284번길 4-6 ,경북 영주시 가흥동 1579,"128.6050724,36.8202361"
7508,로또판매점,경북 영주시 영주로 291 ,경북 영주시 하망동 281-17,"128.6318264,36.8250011"
7509,대박로또,경북 영천시 금호로 88 태성맨션,경북 영천시 금호읍 덕성리 101-4,"128.8715750,35.9308680"
7510,스카이로또,경북 울진군 삼율6길  1-92,경북 울진군 후포면 삼율리 403,"129.4376398,36.6808466"
7511,황금복권방,경북 의성군 도리원1길 45 ,경북 의성군 봉양면 화전리 125-1,"128.5791150,36.2985704"
7512,천금로또,경북 청도군 금천로 81 ,경북 청도군 금천면 동곡리 648-1,"128.8878948,35.6947849"
7513,로또명당 왜관점,경북 칠곡군 중앙로 217-1,경북 칠곡군 왜관읍 왜관리 212-42,"128.3989188,35.9944573"
7514,로또복권,경북 칠곡군 신동로 172 ,경북 칠곡군 지천면 신리 358-10,"128.4910740,35.9555860"
7515,희망복권,경북 칠곡군 석전로 129-1 ,경북 칠곡군 왜관읍 석전리 424-30,"128.4109854,36.0021056"
7516,호운복권,경북 포항시 북구 창흥로 34,경북 포항시 북구 창포동 618-12,"129.3672778,36.0630148"
7517,로또판매점(무지개점),경북 포항시 남구 중앙로 110 덕유빌딩,경북 포항시 남구 해도동 431-26,"129.3688248,36.0230106"
7518,영일대 복권방,경북 포항시 북구 학전로  26,경북 포항시 북구 항구동 45-4,"129.3746174,36.0550311"
7519,행운복권방,경북 포항시 북구 중앙로 412 ,경북 포항시 북구 대신동 951-5,"129.3628653,36.0489553"
7520,로또행운복권,경북 포항시 남구 상공로 134,경북 포항시 남구 대도동 96-38,"129.3621329,36.0192771"
7521,로또복권 포항IC점,경북 포항시 북구 새마을로 340 ,경북 포항시 북구 흥해읍 대련리 328-4,"129.3275177,36.0457517"
7522,경이네복권마트 ,경북 포항시 북구 장량중앙로 81 ,경북 포항시 북구 양덕동 651-1,"129.3907341,36.0896963"
7523,전국민로또,경북 포항시 남구 동문로 31,경북 포항시 남구 연일읍 동문리 102-6,"129.3516909,35.9929572"
7524,진량대원로또,경북 경산시 공단5로4길 57,경북 경산시 진량읍 대원리 422,"128.8209740,35.8584636"
7525,대한민국 복권,경북 경산시 펜타힐즈로 74,경북 경산시 중산동 632,"128.7198910,35.8300949"
7526,국민복권,경북 경산시 대평길1길 15,경북 경산시 대평동 425-8,"128.7323206,35.8400702"
7527,유진장갑보루,경북 경산시 하양로 476,경북 경산시 와촌면 계당리 144-4,"128.8556785,35.9265706"
7528,매주로또,경북 경산시 문천길 30,경북 경산시 진량읍 부기리 179-3,"128.8263722,35.8976656"
7529,온누리(복권),경북 경산시 경청로 1101,경북 경산시 백천동 574-8,"128.7385474,35.8033181"
7530,공원로또방,경북 경산시 강변서로 245,경북 경산시 정평동 250-27,"128.7310821,35.8294073"
7531,로또모바일,경북 경산시 삼풍로2길 8,경북 경산시 삼풍동 516-4,"128.7552130,35.8208250"
7532,신세계,경북 경산시 성암로 26,경북 경산시 옥산동 884-1,"128.7210635,35.8214994"
7533,중앙로또복권,경북 경산시 중앙로17길 16-1,경북 경산시 중방동 852-19,"128.7355341,35.8247877"
7534,리치,경북 경산시 원효로32길 13,경북 경산시 사동 573-1,"128.7535217,35.8194068"
7535,지엠,경북 경주시 백률로76번길 41,경북 경주시 동천동 835,"129.2284303,35.8529950"
7536,정은로또판매점 ,경북 경주시 계동2길 6,경북 경주시 외동읍 모화리 315-4,"129.3328577,35.6781322"
7537,성산주유소,경북 고령군 성산로 970,경북 고령군 성산면 득성리 139-3,"128.3678188,35.7510707"
7538,사곡로또맛집,경북 구미시 새마을로3길 7-3,경북 구미시 사곡동 801,"128.3547858,36.1038066"
7539,해마루 로또,경북 구미시 산호대로45길 17,경북 구미시 산동읍 봉산리 387-6,"128.4440425,36.1395025"
7540,인동로또판매점 ,경북 구미시 인동북길 111,경북 구미시 인의동 700-5,"128.4282827,36.0978220"
7541,동행복권 남통점,경북 구미시 원남로 51,경북 구미시 원평동 77-60,"128.3269151,36.1288862"
7542,씨스페이스구미문성점,경북 구미시 동평로 75,경북 구미시 고아읍 문성리 1604,"128.3512611,36.1548353"
7543,로그인복권방,경북 구미시 상사동로 149-4,경북 구미시 사곡동 481-7,"128.3586363,36.0980023"
7544,광장로또판매점,경북 구미시 산업로4길 52,경북 구미시 원평동 158-4,"128.3319329,36.1307382"
7545,세븐일레븐 인의타운점,경북 구미시 여헌로7길 22,경북 구미시 인의동 577-8,"128.4234038,36.1052260"
7546,행복한 집,대구 군위군 중앙길 75-2,대구 군위군 군위읍 서부리 262-1,"128.5663875,36.2352250"
7547,로또GS25김천아포대로점,경북 김천시 아포대로 1060,경북 김천시 아포읍 국사리 567-7,"128.2451528,36.1588221"
7548,율곡돼지의 꿈,경북 김천시 혁신1로 64,경북 김천시 율곡동 813,"128.1799334,36.1147597"
7549,점촌문화사,경북 문경시 호서로 29,경북 문경시 점촌동 253-19,"128.1995297,36.5975918"
7550,문경로또,경북 문경시 문희로 19-1,경북 문경시 문경읍 하리 209-6,"128.1083304,36.7340955"
7551,로또명당,경북 상주시 냉림1길 69,경북 상주시 냉림동 93-100,"128.1648363,36.4228810"
